    Hinst Name                                                                                                    Module Name                                      Inst Count           Total Area
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_Wr_DMR                                                 shadowReg_AGU_76                                        197              129.925
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                   shadowReg_AGU_75                                        209              134.984
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                   shadowReg_AGU_74                                        209              134.784
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                 shadowReg_AGU_73                                        197              129.992
    Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen                                                             sequencer_13                                          13355             7715.968
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/add_588                                                    sequencer_13_DW01_inc_1_DW01_inc_592                     14               13.645
     Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                    RaccuAndLoop_13                                        1629              928.579
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                        autoloop_13                                             918              526.290
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                          priorityMux_2_1_4_4_4_25                                 16                3.727
        Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                 priorityMux_2_0_4_2_4_25                                  6                1.398
         Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X          priorityComponent_2_25                                    6                1.398
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                          priorityMux_2_1_4_4_4_26                                 16                3.727
        Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                 priorityMux_2_0_4_2_4_26                                  6                1.398
         Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X          priorityComponent_2_26                                    6                1.398
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                        autoloop_13_DW01_add_2_DW01_add_455                       8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                        autoloop_13_DW01_add_1_DW01_add_454                       8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                        autoloop_13_DW01_add_0_DW01_add_453                       8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                           autoloop_13_DW01_add_3_DW01_add_456                       8               10.317
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                        RaccuRF_13                                              408              290.734
      Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                           RACCU_13                                                249              100.772
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                  RACCU_13_DW01_add_0_DW01_add_452                          8               10.317
       Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                  RACCU_13_DW01_sub_0_DW01_sub_130                          8               10.317
    Silago_bot_inst_1_1/SILEGO_cell/MTRF_cell/shadowReg                                                           shadowReg_13                                            396              256.855
   Silago_bot_inst_1_1/SILEGO_cell/config_swb                                                                     cell_config_swb_13                                      204              190.495
   Silago_bot_inst_1_1/SILEGO_cell/swb                                                                            switchbox_16_5_13                                      3023             1187.297
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_0                                                           InputMux_16_5_156                                       211               92.052
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_1                                                           InputMux_16_5_155                                       242               98.509
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_2                                                           InputMux_16_5_154                                       243               97.311
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_3                                                           InputMux_16_5_153                                       255               99.707
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_4                                                           InputMux_16_5_152                                       242               98.176
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate0_5                                                           InputMux_16_5_151                                       262              100.306
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_0                                                           InputMux_16_5_150                                       211               92.052
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_1                                                           InputMux_16_5_149                                       211               92.052
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_2                                                           InputMux_16_5_148                                       213               92.319
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_3                                                           InputMux_16_5_147                                       273              101.171
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_4                                                           InputMux_16_5_146                                       274              101.770
    Silago_bot_inst_1_1/SILEGO_cell/swb/Mux_Generate1_5                                                           InputMux_16_5_145                                       264               99.973
  Silago_bot_inst_1_1/u_addres_assign                                                                             addr_assign_13                                           23               17.239
 Silago_bot_inst_2_1                                                                                              Silago_bot_5                                          39913            22689.306
  Silago_bot_inst_2_1/SILEGO_cell                                                                                 silego_11                                             39831            22602.312
   Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell                                                                      MTRF_cell_11                                          36535            21188.710
    Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen                                                             DPU_11                                                10463             6377.846
     Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                                   NACU_0_0_1_11                                          6290             4135.639
      Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                                  twos_compl_16_11                                         33               22.364
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment/add_103                         twos_compl_16_11_DW01_inc_0_DW01_inc_494                 16               16.707
      Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                                        Maxmin_Unit_16_22                                       117               43.863
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r370                                  Maxmin_Unit_16_22_DW01_cmp6_0_DW01_cmp6_21               58               20.035
      Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                                    adder_nbits_32_2_22                                      41               56.842
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                           adder_nbits_32_2_22_DW01_add_3_DW01_add_373               9               12.247
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_1                           adder_nbits_32_2_22_DW01_add_2_DW01_add_372               8               12.780
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_2                           adder_nbits_32_2_22_DW01_add_1_DW01_add_371               8               12.780
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_3                           adder_nbits_32_2_22_DW01_add_0_DW01_add_370               8               12.780
      Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier                               conf_mul_Beh_16_2_22                                   1034              692.291
       Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h                      conf_mul_Beh_8_1_22                                     269              166.400
        Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_284             conf_mul_Beh_8_1_22_DW01_add_2_DW01_add_640              11               15.109
        Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/add_298             conf_mul_Beh_8_1_22_DW01_add_0_DW01_add_376              13               18.304
        Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_223            conf_mul_Beh_8_1_22_DW_mult_tc_1_DW_mult_tc_271          53               35.210
        Silago_bot_inst_2_1/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_multiplier/U_mul_h/mult_224            conf_mul_Beh_8_1_22_DW_mult_tc_2_DW_mult_tc_332          43               24.228
